TSDate,Month,Year,serieNames,sales
31-01-1900,5,2015,serie_1,3775
01-01-1900,6,2015,serie_2,1522
01-01-1900,6,2015,serie_1,4631
02-01-1900,6,2015,serie_1,4421
02-01-1900,6,2015,serie_2,1451
03-01-1900,6,2015,serie_1,4794
03-01-1900,6,2015,serie_2,1437
04-01-1900,6,2015,serie_1,4102
04-01-1900,6,2015,serie_2,1230
05-01-1900,6,2015,serie_2,925
05-01-1900,6,2015,serie_1,3183
06-01-1900,6,2015,serie_2,656
06-01-1900,6,2015,serie_1,2199
07-01-1900,6,2015,serie_1,3071
07-01-1900,6,2015,serie_2,977
08-01-1900,6,2015,serie_1,4451
08-01-1900,6,2015,serie_2,1503
09-01-1900,6,2015,serie_1,4237
09-01-1900,6,2015,serie_2,1456
10-01-1900,6,2015,serie_1,4290
10-01-1900,6,2015,serie_2,1488
11-01-1900,6,2015,serie_2,1390
11-01-1900,6,2015,serie_1,4180
12-01-1900,6,2015,serie_2,1128
12-01-1900,6,2015,serie_1,3464
13-01-1900,6,2015,serie_1,2600
13-01-1900,6,2015,serie_2,851
14-01-1900,6,2015,serie_2,1183
14-01-1900,6,2015,serie_1,3390
15-01-1900,6,2015,serie_2,1602
15-01-1900,6,2015,serie_1,4580
16-01-1900,6,2015,serie_2,1596
16-01-1900,6,2015,serie_1,4251
17-01-1900,6,2015,serie_2,1609
17-01-1900,6,2015,serie_1,4235
18-01-1900,6,2015,serie_2,1591
18-01-1900,6,2015,serie_1,4412
19-01-1900,6,2015,serie_2,1332
19-01-1900,6,2015,serie_1,3772
20-01-1900,6,2015,serie_1,2552
20-01-1900,6,2015,serie_2,877
21-01-1900,6,2015,serie_1,3394
21-01-1900,6,2015,serie_2,1224
22-01-1900,6,2015,serie_2,1732
22-01-1900,6,2015,serie_1,4645
23-01-1900,6,2015,serie_1,4256
23-01-1900,6,2015,serie_2,1522
24-01-1900,6,2015,serie_1,4283
24-01-1900,6,2015,serie_2,1726
25-01-1900,6,2015,serie_2,1505
25-01-1900,6,2015,serie_1,4087
26-01-1900,6,2015,serie_1,3664
26-01-1900,6,2015,serie_2,1159
27-01-1900,6,2015,serie_1,2469
27-01-1900,6,2015,serie_2,785
28-01-1900,6,2015,serie_2,1680
28-01-1900,6,2015,serie_1,4709
29-01-1900,6,2015,serie_1,6794
29-01-1900,6,2015,serie_2,1894
30-01-1900,6,2015,serie_2,1576
30-01-1900,6,2015,serie_1,5148
01-01-1900,7,2015,serie_2,1639
01-01-1900,7,2015,serie_1,5942
02-01-1900,7,2015,serie_2,1478
02-01-1900,7,2015,serie_1,5330
03-01-1900,7,2015,serie_1,4439
03-01-1900,7,2015,serie_2,1171
04-01-1900,7,2015,serie_2,786
04-01-1900,7,2015,serie_1,3096
05-01-1900,7,2015,serie_1,3747
05-01-1900,7,2015,serie_2,1229
06-01-1900,7,2015,serie_2,1642
06-01-1900,7,2015,serie_1,5128
07-01-1900,7,2015,serie_1,4836
07-01-1900,7,2015,serie_2,1586
08-01-1900,7,2015,serie_1,5217
08-01-1900,7,2015,serie_2,1682
09-01-1900,7,2015,serie_1,4859
09-01-1900,7,2015,serie_2,1648
10-01-1900,7,2015,serie_1,3521
10-01-1900,7,2015,serie_2,1170
11-01-1900,7,2015,serie_2,812
11-01-1900,7,2015,serie_1,2434
12-01-1900,7,2015,serie_1,3630
12-01-1900,7,2015,serie_2,1331
13-01-1900,7,2015,serie_1,5328
13-01-1900,7,2015,serie_2,1856
14-01-1900,7,2015,serie_2,1608
14-01-1900,7,2015,serie_1,4592
15-01-1900,7,2015,serie_1,4676
15-01-1900,7,2015,serie_2,1571
16-01-1900,7,2015,serie_2,1375
16-01-1900,7,2015,serie_1,4236
17-01-1900,7,2015,serie_1,3499
17-01-1900,7,2015,serie_2,1053
18-01-1900,7,2015,serie_1,2454
18-01-1900,7,2015,serie_2,743
19-01-1900,7,2015,serie_1,3517
19-01-1900,7,2015,serie_2,1204
20-01-1900,7,2015,serie_2,1535
20-01-1900,7,2015,serie_1,4779
21-01-1900,7,2015,serie_2,1180
21-01-1900,7,2015,serie_1,3728
22-01-1900,7,2015,serie_1,4256
22-01-1900,7,2015,serie_2,1474
23-01-1900,7,2015,serie_1,4309
23-01-1900,7,2015,serie_2,1496
24-01-1900,7,2015,serie_1,3724
24-01-1900,7,2015,serie_2,1302
25-01-1900,7,2015,serie_1,2974
25-01-1900,7,2015,serie_2,1049
26-01-1900,7,2015,serie_1,3765
26-01-1900,7,2015,serie_2,1264
27-01-1900,7,2015,serie_2,1952
27-01-1900,7,2015,serie_1,5752
28-01-1900,7,2015,serie_2,1652
28-01-1900,7,2015,serie_1,5106
29-01-1900,7,2015,serie_1,5419
29-01-1900,7,2015,serie_2,1789
30-01-1900,7,2015,serie_1,5304
30-01-1900,7,2015,serie_2,1772
31-01-1900,7,2015,serie_2,1294
31-01-1900,7,2015,serie_1,4154
01-01-1900,8,2015,serie_2,739
01-01-1900,8,2015,serie_1,2453
02-01-1900,8,2015,serie_1,3020
02-01-1900,8,2015,serie_2,1047
03-01-1900,8,2015,serie_2,1480
03-01-1900,8,2015,serie_1,4567
04-01-1900,8,2015,serie_2,1480
04-01-1900,8,2015,serie_1,4479
05-01-1900,8,2015,serie_2,1542
05-01-1900,8,2015,serie_1,4248
06-01-1900,8,2015,serie_2,1475
06-01-1900,8,2015,serie_1,4506
07-01-1900,8,2015,serie_2,1207
07-01-1900,8,2015,serie_1,3790
08-01-1900,8,2015,serie_2,774
08-01-1900,8,2015,serie_1,2488
09-01-1900,8,2015,serie_1,3491
09-01-1900,8,2015,serie_2,1112
10-01-1900,8,2015,serie_1,5396
10-01-1900,8,2015,serie_2,1632
11-01-1900,8,2015,serie_1,4717
11-01-1900,8,2015,serie_2,1416
12-01-1900,8,2015,serie_1,4736
12-01-1900,8,2015,serie_2,1453
13-01-1900,8,2015,serie_1,4584
13-01-1900,8,2015,serie_2,1443
14-01-1900,8,2015,serie_2,1100
14-01-1900,8,2015,serie_1,3868
15-01-1900,8,2015,serie_2,910
15-01-1900,8,2015,serie_1,3045
16-01-1900,8,2015,serie_2,1230
16-01-1900,8,2015,serie_1,4219
17-01-1900,8,2015,serie_1,5954
17-01-1900,8,2015,serie_2,1833
18-01-1900,8,2015,serie_2,1582
18-01-1900,8,2015,serie_1,4947
19-01-1900,8,2015,serie_1,4603
19-01-1900,8,2015,serie_2,1511
20-01-1900,8,2015,serie_2,1577
20-01-1900,8,2015,serie_1,4907
21-01-1900,8,2015,serie_2,1224
21-01-1900,8,2015,serie_1,4020
22-01-1900,8,2015,serie_2,774
22-01-1900,8,2015,serie_1,2618
23-01-1900,8,2015,serie_1,3914
23-01-1900,8,2015,serie_2,1206
24-01-1900,8,2015,serie_1,6273
24-01-1900,8,2015,serie_2,2020
25-01-1900,8,2015,serie_1,5906
25-01-1900,8,2015,serie_2,1814
26-01-1900,8,2015,serie_1,5906
26-01-1900,8,2015,serie_2,1840
27-01-1900,8,2015,serie_1,6148
27-01-1900,8,2015,serie_2,1829
28-01-1900,8,2015,serie_1,4689
28-01-1900,8,2015,serie_2,1371
29-01-1900,8,2015,serie_2,886
29-01-1900,8,2015,serie_1,2996
30-01-1900,8,2015,serie_1,4059
30-01-1900,8,2015,serie_2,1285
31-01-1900,8,2015,serie_2,1897
31-01-1900,8,2015,serie_1,6136
01-01-1900,9,2015,serie_1,5494
01-01-1900,9,2015,serie_2,1746
02-01-1900,9,2015,serie_1,5579
02-01-1900,9,2015,serie_2,1740
03-01-1900,9,2015,serie_1,5634
03-01-1900,9,2015,serie_2,1698
04-01-1900,9,2015,serie_1,4611
04-01-1900,9,2015,serie_2,1338
05-01-1900,9,2015,serie_1,3398
05-01-1900,9,2015,serie_2,971
06-01-1900,9,2015,serie_2,1272
06-01-1900,9,2015,serie_1,4310
07-01-1900,9,2015,serie_1,5676
07-01-1900,9,2015,serie_2,1743
08-01-1900,9,2015,serie_2,1411
08-01-1900,9,2015,serie_1,4906
09-01-1900,9,2015,serie_2,1561
09-01-1900,9,2015,serie_1,4857
10-01-1900,9,2015,serie_1,5058
10-01-1900,9,2015,serie_2,1499
11-01-1900,9,2015,serie_1,3894
11-01-1900,9,2015,serie_2,1175
12-01-1900,9,2015,serie_1,2870
12-01-1900,9,2015,serie_2,876
13-01-1900,9,2015,serie_2,1221
13-01-1900,9,2015,serie_1,3952
14-01-1900,9,2015,serie_2,1689
14-01-1900,9,2015,serie_1,5488
15-01-1900,9,2015,serie_1,4921
15-01-1900,9,2015,serie_2,1496
16-01-1900,9,2015,serie_2,1605
16-01-1900,9,2015,serie_1,5138
17-01-1900,9,2015,serie_1,5262
17-01-1900,9,2015,serie_2,1513
18-01-1900,9,2015,serie_2,1190
18-01-1900,9,2015,serie_1,4359
19-01-1900,9,2015,serie_2,829
19-01-1900,9,2015,serie_1,2872
20-01-1900,9,2015,serie_2,1155
20-01-1900,9,2015,serie_1,3881
21-01-1900,9,2015,serie_1,5328
21-01-1900,9,2015,serie_2,1571
22-01-1900,9,2015,serie_2,1437
22-01-1900,9,2015,serie_1,5069
23-01-1900,9,2015,serie_2,1838
23-01-1900,9,2015,serie_1,5249
24-01-1900,9,2015,serie_1,5459
24-01-1900,9,2015,serie_2,1546
25-01-1900,9,2015,serie_2,1288
25-01-1900,9,2015,serie_1,4697
26-01-1900,9,2015,serie_2,874
26-01-1900,9,2015,serie_1,3070
27-01-1900,9,2015,serie_2,1173
27-01-1900,9,2015,serie_1,4239
28-01-1900,9,2015,serie_1,5551
28-01-1900,9,2015,serie_2,1602
29-01-1900,9,2015,serie_1,5463
29-01-1900,9,2015,serie_2,1542
30-01-1900,9,2015,serie_1,5315
30-01-1900,9,2015,serie_2,1516
01-01-1900,10,2015,serie_2,1532
01-01-1900,10,2015,serie_1,5149
02-01-1900,10,2015,serie_2,1176
02-01-1900,10,2015,serie_1,4603
03-01-1900,10,2015,serie_1,2946
03-01-1900,10,2015,serie_2,832
04-01-1900,10,2015,serie_1,4128
04-01-1900,10,2015,serie_2,1143
05-01-1900,10,2015,serie_1,5669
05-01-1900,10,2015,serie_2,1684
06-01-1900,10,2015,serie_2,1563
06-01-1900,10,2015,serie_1,5288
07-01-1900,10,2015,serie_1,5419
07-01-1900,10,2015,serie_2,1564
08-01-1900,10,2015,serie_1,5345
08-01-1900,10,2015,serie_2,1608
09-01-1900,10,2015,serie_1,4420
09-01-1900,10,2015,serie_2,1367
10-01-1900,10,2015,serie_2,843
10-01-1900,10,2015,serie_1,2874
11-01-1900,10,2015,serie_2,1239
11-01-1900,10,2015,serie_1,4057
12-01-1900,10,2015,serie_1,5318
12-01-1900,10,2015,serie_2,1621
13-01-1900,10,2015,serie_1,4947
13-01-1900,10,2015,serie_2,1448
14-01-1900,10,2015,serie_1,4899
14-01-1900,10,2015,serie_2,1459
15-01-1900,10,2015,serie_1,5067
15-01-1900,10,2015,serie_2,1458
16-01-1900,10,2015,serie_2,1204
16-01-1900,10,2015,serie_1,4210
17-01-1900,10,2015,serie_1,2979
17-01-1900,10,2015,serie_2,832
18-01-1900,10,2015,serie_2,1129
18-01-1900,10,2015,serie_1,4063
19-01-1900,10,2015,serie_1,5112
19-01-1900,10,2015,serie_2,1491
20-01-1900,10,2015,serie_1,4894
20-01-1900,10,2015,serie_2,1436
21-01-1900,10,2015,serie_1,5091
21-01-1900,10,2015,serie_2,1399
22-01-1900,10,2015,serie_1,5112
22-01-1900,10,2015,serie_2,1492
23-01-1900,10,2015,serie_1,4401
23-01-1900,10,2015,serie_2,1206
24-01-1900,10,2015,serie_2,802
24-01-1900,10,2015,serie_1,2921
25-01-1900,10,2015,serie_1,4168
25-01-1900,10,2015,serie_2,1199
26-01-1900,10,2015,serie_1,5194
26-01-1900,10,2015,serie_2,1565
27-01-1900,10,2015,serie_2,1526
27-01-1900,10,2015,serie_1,5226
28-01-1900,10,2015,serie_2,1576
28-01-1900,10,2015,serie_1,5142
29-01-1900,10,2015,serie_2,1629
29-01-1900,10,2015,serie_1,5355
30-01-1900,10,2015,serie_1,4639
30-01-1900,10,2015,serie_2,1331
31-01-1900,10,2015,serie_2,811
31-01-1900,10,2015,serie_1,2880
01-01-1900,11,2015,serie_1,4068
01-01-1900,11,2015,serie_2,1119
02-01-1900,11,2015,serie_1,5787
02-01-1900,11,2015,serie_2,1635
03-01-1900,11,2015,serie_2,1475
03-01-1900,11,2015,serie_1,5269
04-01-1900,11,2015,serie_2,1547
04-01-1900,11,2015,serie_1,5145
05-01-1900,11,2015,serie_1,5730
05-01-1900,11,2015,serie_2,1843
06-01-1900,11,2015,serie_2,1431
06-01-1900,11,2015,serie_1,4843
07-01-1900,11,2015,serie_1,3386
07-01-1900,11,2015,serie_2,994
08-01-1900,11,2015,serie_2,1277
08-01-1900,11,2015,serie_1,4681
09-01-1900,11,2015,serie_2,1936
09-01-1900,11,2015,serie_1,5928
10-01-1900,11,2015,serie_1,4700
10-01-1900,11,2015,serie_2,1408
11-01-1900,11,2015,serie_2,1450
11-01-1900,11,2015,serie_1,5111
12-01-1900,11,2015,serie_1,5669
12-01-1900,11,2015,serie_2,1598
13-01-1900,11,2015,serie_1,5054
13-01-1900,11,2015,serie_2,1302
14-01-1900,11,2015,serie_1,3280
14-01-1900,11,2015,serie_2,850
15-01-1900,11,2015,serie_2,1225
15-01-1900,11,2015,serie_1,4891
